X_Position,Z_Line,Z_Sine,Z_Triangle
6.97394789579158,6.04609218436874,2.16238692683623,6.81563126252505
7.01402805611222,6.05210420841683,2.13877027633465,6.79158316633267
7.05410821643287,6.05811623246493,2.11696809006985,6.76753507014028
7.09418837675351,6.06412825651303,2.09699419401565,6.7434869739479
7.13426853707415,6.07014028056112,2.07886125472579,6.71943887775551
7.17434869739479,6.07615230460922,2.06258077130137,6.69539078156313
7.21442885771543,6.08216432865731,2.04816306809861,6.67134268537074
7.25450901803607,6.08817635270541,2.03561728818166,6.64729458917836
7.29458917835671,6.09418837675351,2.02495138752439,6.62324649298597
7.33466933867735,6.1002004008016,2.01617212996514,6.59919839679359
7.374749498998,6.1062124248497,2.00928508291737,6.5751503006012
7.41482965931864,6.1122244488978,2.00429461383906,6.55110220440882
7.45490981963928,6.11823647294589,2.00120388746304,6.52705410821643
7.49498997995992,6.12424849699399,2.00001486379008,6.50300601202405
7.53507014028056,6.13026052104208,2.00072829684596,6.47895791583166
7.5751503006012,6.13627254509018,2.00334373420325,6.45490981963928
7.61523046092184,6.14228456913828,2.00785951726827,6.43086172344689
7.65531062124249,6.14829659318637,2.01427278233288,6.40681362725451
7.69539078156313,6.15430861723447,2.0225794623905,6.38276553106212
7.73547094188377,6.16032064128257,2.03277428971524,6.35871743486974
7.77555110220441,6.16633266533066,2.04485079920245,6.33466933867735
7.81563126252505,6.17234468937876,2.05880133246862,6.31062124248497
7.85571142284569,6.17835671342685,2.07461704270794,6.28657314629258
7.89579158316633,6.18436873747495,2.09228790030261,6.2625250501002
7.93587174348697,6.19038076152305,2.11180269918311,6.23847695390782
7.97595190380762,6.19639278557114,2.13314906393467,6.21442885771543
8.01603206412826,6.20240480961924,2.15631345764512,6.19038076152305
8.0561122244489,6.20841683366733,2.18128119048944,6.16633266533066
8.09619238476954,6.21442885771543,2.20803642904542,6.14228456913828
8.13627254509018,6.22044088176353,2.23656220633444,6.11823647294589
8.17635270541082,6.22645290581162,2.26684043258123,6.09418837675351
8.21643286573146,6.23246492985972,2.29885190668556,6.07014028056112
8.2565130260521,6.23847695390782,2.33257632839876,6.04609218436874
